x,y,z
1.39136697817871,6.11392184077169,14.63
1.56666839868634,6.21019962620533,14.63
1.74061679383544,6.30888184445831,14.63
1.91389407308084,6.40875668862495,14.63
2.09006233416224,6.50332859278485,14.63
2.26974676950343,6.59102796413006,14.63
2.45171727688365,6.67401431507878,14.63
2.63390120932588,6.75649405143484,14.63
2.82039861386738,6.82873474702454,14.63
3.00919378032976,6.89448808618179,14.63
3.19958416846322,6.95573757684408,14.63
3.38842188156451,7.0214633029145,14.63
3.57584528851931,7.09126635818758,14.63
3.76635938880698,7.15194840894134,14.63
3.95861020854764,7.20680080484496,14.63
4.15300615703122,7.25381373086717,14.63
4.34839740479892,7.2962966821546,14.63
4.5453276787615,7.33094949566558,14.63
4.742725450055,7.36292890076397,14.63
4.93875900074982,7.40256281303594,14.63
5.13665514724177,7.43112657847809,14.63
5.33515248852109,7.45499201209788,14.63
5.53460543300875,7.46949499145254,14.63
5.73347042640563,7.48980081892597,14.63
5.9332457733378,7.49927767273584,14.63
6.13309018389628,7.50243881560517,14.63
6.33304518278099,7.49955184197771,14.63
6.5330355222247,7.50072194018754,14.63
6.73290551392443,7.49351177944396,14.63
6.93146738770681,7.46987287506843,14.63
7.12887844536724,7.43793411274516,14.63
7.32579695887133,7.40302271758106,14.63
7.5219473773017,7.36397129827785,14.63
7.71700514179452,7.32009663804355,14.63
7.91038257834163,7.26920013019335,14.63
8.10135756995334,7.20979850918089,14.63
8.29367636918562,7.15492465660564,14.63
8.48505176111283,7.09704968087322,14.63
8.6743051251697,7.03237229538837,14.63
8.85983062691836,6.95767651229336,14.63
9.04680670860964,6.88684228228433,14.63
9.23526469212738,6.81994186362021,14.63
9.420452947511,6.74460443424815,14.63
9.59950807126352,6.65554039034123,14.63
9.77529107162963,6.56014470499702,14.63
9.95250018756037,6.46747099987344,14.63
10.1309950616784,6.37725137942656,14.63
10.3043283275565,6.2775818405903,14.63
10.4750110767699,6.17348089109005,14.63
10.6405601709602,6.0612601380504,14.63
10.8044397362554,5.94664538807813,14.63
10.9641632758474,5.826289211991,14.63
11.1235943253086,5.70553441229848,14.63
11.2831431511561,5.58493519102944,14.63
11.4400430066555,5.4609991841118,14.63
11.5920497093561,5.3310895099634,14.63
11.7394449577953,5.1959057804041,14.63
11.8822602070847,5.05593645612582,14.63
12.0193805265039,4.91039123706131,14.63
12.1547733398922,4.76318802349993,14.63
12.2884255745732,4.61440450240758,14.63
12.4201550195153,4.46396937264018,14.63
12.5460529528923,4.30856760182852,14.63
12.6642223043361,4.1472131078692,14.63
12.7823036107216,3.98579191225853,14.63
12.9003236948186,3.82432594138628,14.63
13.0148319763016,3.66041624478979,14.63
13.1204558711581,3.49079537858481,14.63
13.213751220687,3.31391757672214,14.63
13.3125279351249,3.14064043766869,14.63
13.4198694112063,2.97191470519414,14.63
13.5229510567917,2.8005257488889,14.63
13.6239736367056,2.62793081896051,14.63
13.7216123187249,2.45338372567753,14.63
13.8122649228149,2.27523181932354,14.63
13.897943206424,2.09451316583753,14.63
13.9724745554129,1.90896217941956,14.63
14.0451110199081,1.72264213670378,14.63
14.1065165006062,1.53230200183929,14.63
14.162131394001,1.34029425405102,14.63
14.2129338553164,1.14691798393356,14.63
14.2782152121304,0.957872104707039,14.63
14.3416946953312,0.768228431212715,14.63
14.3987187057223,0.57654059062337,14.63
14.4547286619787,0.384543494811585,14.63
14.5090702393929,0.192102486933147,14.63
14.5558822846647,-0.0023419329339904,14.63
14.5841513923637,-0.200326723333031,14.63
14.6046842104142,-0.399233861402791,14.63
14.6233508880839,-0.59836084386568,14.63
14.6353634950002,-0.797916761472562,14.63
14.6410326625572,-0.997800888381606,14.63
14.6364498062236,-1.19774837505705,14.63
14.63186694989,-1.39769586173249,14.63
14.6210932527859,-1.59738833638989,14.63
14.6024011537956,-1.79650495341939,14.63
14.60061656118,-1.99641928760805,14.63
14.5891719073787,-2.19604883208817,14.63
14.5727851795474,-2.39529395020525,14.63
14.546970882981,-2.59362100860319,14.63
14.5198728777573,-2.79176420640715,14.63
14.485886863096,-2.98883956848095,14.63
14.4579043039214,-3.18654949515864,14.63
14.4426499915238,-3.38592747222436,14.63
14.4165799754587,-3.58406661787589,14.63
14.3773890268303,-3.78015139171561,14.63
14.3328349187494,-3.9751255732195,14.63
14.2915023791312,-4.17079151117961,14.63
14.2520872536921,-4.36686916897522,14.63
14.206014244027,-4.56143348953129,14.63
